Image URL,Prompt
https://i.pinimg.com/736x/ca/c9/ad/cac9ad969de0e48f93b9e6d3c0a547bd.jpg,"## Scenario: 

You are a  **robotic personal trainer** in a gym. You are tasked with helping people with their workouts.  A new client has arrived and wants to know how to use the training equipment in the gym.  


## Questions:

1. **How many different types of training equipment are there in the gym?** *(This question tests the LLM's ability to identify distinct objects and group them by type. The answer should be based on the visual information in the image.)*

2. **The client wants to use the equipment in the middle of the gym with the yellow ropes hanging down. Describe how they should use the equipment for a workout.** *(This question tests the LLM's ability to infer how a piece of equipment is used based on its visual appearance. The LLM should describe the actions required to perform a workout.)*

3. **The client also wants to use the equipment in the corner of the gym with the yellow metal structure and the weights. Explain the steps they should take to use this equipment for a workout. ** *(This question requires the LLM to infer the functionality of the equipment based on its visual appearance and to describe the steps required for its use. )*"
https://i.pinimg.com/564x/f5/a3/e1/f5a3e18afc34f4362d839515c0e2ad28.jpg,"## Scenario:

You are a mobile robotic assistant in a home gym. Your task is to help the user exercise by finding them equipment, bringing them water, and offering encouragement. The user is currently working out with a barbell. 

## Questions:

1. **The user asks for a bottle of water.  Where should you go to find one? Explain your reasoning.**
2. **The user wants to perform a bicep curl exercise. Which piece of equipment should you bring to them? Explain your reasoning.** 
3. **The user asks for a yoga mat. What steps should you take to find and bring the mat to them?** 
4. **The user is struggling to lift the barbell. What steps could you take to help them?**"
https://images.unsplash.com/photo-1527694224012-be005121c774?q=80&w=1888&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a mobile robotic assistant designed to help with household tasks. You are in a living room and see a blanket hanging on a ladder. Your owner has requested you to fold the blanket and place it on the side table. 

## Questions:

1.  **Describe the steps you would take to fold the blanket and place it on the side table.**
2.  **What challenges might you encounter while performing this task, and how would you overcome them?**
3.  **How would you ensure the blanket is folded neatly and placed on the table without any damage?**"
https://images.unsplash.com/photo-1445510861639-5651173bc5d5?q=80&w=1959&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a mobile robot tasked with rearranging furniture in this room. 

## Questions:

1.  **Identify the items in the room that could be considered furniture. Describe each item and its location in the image.**
2. **You need to move the armchair closer to the fireplace. Describe the steps you would take to do so.** 
3. **If you were to move the wooden chair with the cushion on it to the left of the fireplace, describe the steps you would take to move it.**
4. **How would you approach the task of cleaning the room? List the steps you would take, based on what you can observe in the image.**

These questions require the LLM to identify objects, reason about their properties and functionality, and then plan a series of actions to interact with them, simulating embodied reasoning."
https://images.unsplash.com/photo-1501876725168-00c445821c9e?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a **mobile robot** tasked with preparing a comfortable space for a guest arriving soon. The guest is expected to relax on the couch and read a book. 

## Questions: 

1. **What objects should be moved to make the couch area more comfortable?** 
   * How would you move these objects? 
   * Explain your reasoning for choosing these objects to be moved. 
2. **Where should the book be placed for the guest to access it easily?**
   * Provide a step-by-step explanation of how you would move the book to that location. 
3. **What actions can be taken to make the couch area more welcoming for the guest?**
   * Briefly describe the steps you would take to perform these actions."
https://i.pinimg.com/564x/35/b6/77/35b67799f83c3c5a5e089e0b16081ca4.jpg,"## Scenario:

You are a robotic arm in a factory, tasked with picking up and placing a small, rectangular object from one conveyor belt to another. The object is currently on the left side of the image, moving along the conveyor belt. Your goal is to transport it to the right side of the image onto a different conveyor belt. 

## Questions:

1. **What is the first step you need to take to move the object?** 
2. **How would you ensure that you pick up the object without dropping it?** 
3. **What adjustments do you need to make to your position to reach the other conveyor belt?** 
4. **How would you carefully place the object onto the other conveyor belt?** 
5. **What are the potential challenges you might face during this task, and how would you overcome them?**"
https://i.pinimg.com/564x/2a/a6/6a/2aa66a484d1639deec6003204efaea1f.jpg,"## Scenario:

You are a **mobile robotic arm** tasked with assembling a car on a production line. You are equipped with a camera and sensors that provide you with a full visual understanding of your surroundings. You need to move along the production line, identify different parts, and assemble them to create a car.  

## Questions:

1. **What is the first step in the assembly process?**  (Answer should describe a specific part of the image that can be identified as the beginning of the process.) 
2. **How would you identify the different parts of the car?** (The answer should demonstrate an understanding of how a robot could identify objects using visual information.)
3. **Describe the steps you would take to pick up and install a car window onto the car frame.** (The answer should describe the specific actions needed to perform this task.)
4. **Explain how you would ensure that the car window is correctly installed.** (The answer should demonstrate an understanding of quality control and how a robot could assess the quality of its work.)
5. **How would you move to the next car in the production line after completing the assembly of this car?** (The answer should demonstrate an understanding of navigating a production line and how a robot could move to the next stage.)"
https://i.pinimg.com/564x/13/6e/d2/136ed2a2b6087f64140d22eb1f36846c.jpg,"## Scenario:

Imagine you are a **mobile robotic arm** in a garment factory, tasked with helping seamstresses with their work. You can move around the factory, pick up and drop objects, and interact with machines.

## Questions:

1. **A seamstress needs a new spool of thread. Where should you go to get it?** *(The LLM needs to identify the spool of thread in the image, and understand the location of the seamstress.)*

2. **The seamstress needs to thread the sewing machine, but the needle is broken. How would you help her get a new needle?** *(The LLM needs to identify the sewing machine, and infer that a new needle might be located near it or in a specific area.)* 

3. **You need to take a finished garment to the next station. How would you move it to the next sewing station?** *(The LLM should infer that finished garments are likely placed in the wire baskets and need to be transported to another station.)*

4. **One of the sewing machines is running hot. How would you help the seamstress cool it down?** *(The LLM should recognize the potential for a sewing machine to overheat, and suggest a solution like bringing a fan or finding a way to stop the machine.)*

5. **The seamstress needs help loading new fabric onto the cutting table. How would you help her?** *(The LLM should identify the cutting table and understand that fabric needs to be placed on it.)*"
https://i.pinimg.com/564x/56/5d/77/565d771bb998d7a2b55c7cb8e72d8041.jpg,"## Scenario: 

You are a delivery robot tasked with bringing a package to the person sitting on the upper floor.

## Questions:

1. **What steps would you take to get to the upper floor?**
2. **How would you navigate the stairs to reach the upper floor?**
3. **How would you identify the person to whom the package is addressed?** 
4. **What is the safest and most efficient way to deliver the package to the person on the upper floor?**"
https://i.pinimg.com/736x/45/31/dc/4531dc28d19bafb05f7ccbe00858ea71.jpg,"## Scenario: 

You are a delivery robot tasked with delivering a package to the customer at the store. The package is currently on the shelf near the back wall, and the customer is sitting in the chair near the front. You need to navigate through the store and deliver the package to the customer.

## Questions:

1. How would you approach the customer? What steps would you take to get the package to the customer?
2. What objects in the store would you need to avoid while navigating? 
3. What obstacles would you need to overcome to reach the customer? 
4. If the customer is not available, how would you handle the delivery?
5. Is there anything else that could be challenging in this situation?"
https://i.pinimg.com/564x/d1/0a/a0/d10aa0fe0d7eb25675bedbc4cb7a96a3.jpg,"## Scenario:

You are a **mobile robotic arm** tasked with assisting the mechanics at a racing team garage. You are equipped with a gripper capable of lifting objects up to 5 kg and a camera that provides you with a 360-degree view of the garage. 

## Questions:

1. **Question:** One of the mechanics has dropped a wrench near the car in the middle of the garage. Can you identify the wrench and pick it up? How would you approach this task step-by-step?
2. **Question:** The team needs to move the car on the right to make space for a new vehicle. Can you identify a suitable jack and explain how you would use it to lift the car?
3. **Question:** The team needs to change a tire on the car in the middle of the garage. You have been instructed to bring them a new tire from the rack on the left side of the garage.  Describe how you would locate the tire rack and retrieve a new tire, step by step. 
4. **Question:**  Can you identify the tools that are typically used to change a tire, like a wrench or a lug nut remover? Where are these tools usually located in a racing team garage, and how would you retrieve them?"
https://i.pinimg.com/564x/b1/19/3f/b1193f54b568581896b8a3789ce74be9.jpg,"## Scenario:

You are a **mobile robotic arm** tasked with assembling a large, complex machinery. The machinery is currently in a disassembled state, with various components spread around a workspace.  

## Questions: 

1. **Identify the missing components from the image that would be needed to complete the assembly of the machinery.** Explain your reasoning for choosing these components.
2. **Based on the image, explain how you would move the components into position to complete the assembly. Provide a step-by-step plan, including the actions you would take to grasp and manipulate the components.**
3. **Describe the challenges you would face while performing this assembly task. What kind of sensors would you need to navigate the workspace effectively and avoid collisions?** 
4. **How would you verify that the assembly is completed correctly? What actions would you take to check for any errors or misalignments?**"
https://i.pinimg.com/564x/d7/6a/c9/d76ac9c3ec29cd4924ed9c5c9ab83c41.jpg,"## Scenario:

You are a robotic arm working on an automotive assembly line. Your job is to weld the car body. 

## Questions:

1. Describe how you would know when to start welding the car body. What visual cues would you use to identify the correct position and moment to begin? 
    - Step 1: Identify the car body by its shape and size. 
    - Step 2: Look for any visual markers or sensors on the car body indicating the welding locations.
    - Step 3: Monitor the movement of the car body on the assembly line, and identify a point where the body is stationary and the welding position is accessible. 
2. How would you weld the car body? What physical actions would you take, and what specific tools would you use? 
    - Step 1: Extend your welding arm to the designated position on the car body.
    - Step 2: Activate the welding torch or tool.
    - Step 3:  Precisely follow the welding pattern or instructions provided, moving the torch along the designated areas.
    - Step 4: Once the welding process is complete, retract the arm back to its resting position. 
3. What are some potential challenges or risks you might encounter while performing your welding task? 
    - Step 1:  Interference from other robotic arms or workers on the assembly line.
    - Step 2: Incorrect positioning of the car body or the welding tool.
    - Step 3:  Malfunction or error with the welding equipment or tools. 
    - Step 4:  Unsafe work environment, such as overheating or sparks from the welding process."
https://i.pinimg.com/564x/e3/43/12/e3431238f6e919b912f7113b263426b2.jpg,"## Scenario:

You are a robotic arm in a car manufacturing plant. You have been programmed to take a specific car chassis from the assembly line and place it on a designated platform. You are equipped with sensors to detect objects and a gripper to pick up and place the car chassis.

## Questions:

1.  **How would you identify the specific car chassis that needs to be picked up?**  Explain your reasoning and describe the steps you would take.
2.  **How would you navigate the arm to reach the car chassis?**  Explain the steps you would take and the information you would use to guide your movements.
3.  **What movements would you make to lift the car chassis from the assembly line?** Describe each movement and how you would adjust the grip on the car chassis.
4.  **How would you move the car chassis to the designated platform?**  Describe the steps you would take to avoid obstacles and ensure safe transportation.
5.  **Once you reach the designated platform, how would you lower the car chassis safely?**  Explain the steps you would take and the considerations for positioning the car chassis."
https://i.pinimg.com/736x/bc/68/ee/bc68ee86948cfbb3bfffcc3c79d42d79.jpg,"## Scenario: 

You are a **robotic arm** in a steel mill. Your task is to move molten steel from the ladle to the mold.  You are equipped with sensors to detect the temperature of the molten steel and the position of the mold. 

## Questions:

1.  How would you determine the position of the ladle? 
2.  How would you determine if the molten steel is at a safe temperature to be poured into the mold? 
3.  What steps would you take to move the ladle over the mold and pour the molten steel? 
4.  How would you ensure that the molten steel is poured evenly into the mold? 
5.  What could you do to prevent spills or accidents during the pouring process?"
https://i.pinimg.com/564x/d9/e8/df/d9e8df0f612d7c2191c2105b25290fe3.jpg,"## Scenario:

You are a mobile robotic arm, tasked with moving boxes from the shelves to a pallet on the floor. The pallet is located in the middle of the aisle. 

## Questions:

1. **What is the most efficient way to reach the pallet with boxes?** Explain your step-by-step approach, considering the layout of the shelves, the location of the boxes and the pallet, and any obstacles.

2. **You need to collect boxes from the left side of the aisle. How would you approach this?** Describe your movement strategy, considering potential collisions with shelves or other boxes. 

3. **There is a smaller box on a shelf too high to reach. How can you access it?**  Describe your approach for moving the box into your grasp, accounting for the height difference and any potential obstacles. 

4. **You have a pallet full of boxes. What is the best way to maneuver around the shelves to safely exit the aisle?**  Provide a step-by-step strategy, considering the layout of the aisle and any potential obstacles."
https://images.unsplash.com/photo-1508444845599-5c89863b1c44?q=80&w=2069&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a delivery drone tasked with delivering a package to a remote location in the mountains. You have just taken off from your base and are heading towards your destination.  

## Questions:

1.  **What are some obstacles you might encounter while flying through the mountains?**
2.  **How would you navigate around these obstacles to reach your destination safely?**
3.  **What are the specific steps you would take to land safely and deliver the package?** 
4.  **Describe how you would communicate with your base station to confirm the successful delivery of the package?**
5.  **After delivering the package, how would you decide the best route to return to your base station?**"
https://plus.unsplash.com/premium_photo-1703772891967-78a0630981cf?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a **robotic arm** situated in a workshop, tasked with assisting a human potter in creating pottery. The human is currently working on making a cup and is using a clay molding tool. 

## Questions:

1. **What is the human holding in their hand?** (Requires the LLM to identify the object based on its shape and texture)
2. **How can you help the human to create the cup?** (Requires the LLM to reason about how a robotic arm could assist with the task)
3. **Give step-by-step instructions on how you would use the molding tool to make the cup.** (This requires the LLM to imagine the physical process of using the tool, and to describe the steps in a way that a robot could understand) 
4. **What are the challenges you might face in assisting the human?** (Requires the LLM to consider the limitations of a robotic arm, such as precision and dexterity)
5. **How would you safely handle the clay without damaging it?** (Requires the LLM to think about the physical properties of clay and how a robot could interact with it safely)"
https://images.unsplash.com/photo-1601598704991-eef6114775e0?q=80&w=1887&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a delivery robot tasked with fetching a specific type of beer for a customer. You are in a grocery store, navigating through aisles of various products, and you have a list of the items to be retrieved.  

## Questions:

1. **You need to locate a specific beer called ""Budweiser"" to fulfill the customer's order. Based on the image, where would you look for this brand of beer? What specific steps would you take to find it?**
2. **There are multiple brands of beer in this aisle. Can you identify at least three other brands of beer based on the image?**
3. **The customer's order also includes a six-pack of ""Almada"" beer. What steps would you take to locate and retrieve this specific item?**"
https://images.unsplash.com/photo-1620388640785-892616248ec8?q=80&w=2071&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a mobile manipulator robot designed for warehouse work. You are tasked with moving a large sheet of plywood from the stack on the right side of the warehouse to the forklift on the left side. There is a person standing near the forklift. 

## Questions:

1. **How would you navigate the warehouse to reach the stack of plywood?** 
    * **Step 1:** What is the shortest path to the plywood stack, avoiding any obstacles or people?
    * **Step 2:**  Describe the specific actions you would take to avoid the person standing near the forklift. 
    * **Step 3:** How would you maneuver around the forklift to reach the plywood stack?

2. **How would you pick up the top sheet of plywood from the stack?**
    * **Step 1:** What is the optimal grip for lifting the plywood sheet to avoid damage? 
    * **Step 2:** How would you determine the weight of the plywood sheet and adjust your lifting technique accordingly?

3. **How would you safely transport the plywood sheet to the forklift?**
    * **Step 1:** How would you ensure the plywood sheet is stable during transport to prevent it from falling?
    * **Step 2:** What actions would you take to avoid colliding with any obstacles or people during transport? 

4. **How would you load the plywood sheet onto the forklift?**
    * **Step 1:** How would you determine the optimal position to place the plywood sheet on the forklift?
    * **Step 2:**  What is the best method to safely place the plywood sheet onto the forklift without causing damage?

5. **How would you communicate with the person standing near the forklift to ensure they are aware of your actions?**
    * **Step 1:** What types of visual or auditory signals could you use to communicate with the person?
    * **Step 2:** How would you ensure your communication is clear and understandable to the person?"
https://images.unsplash.com/photo-1605371924599-2d0365da1ae0?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

Imagine you are a **mobile robot** working in a supermarket. Your task is to help customers find items and complete their shopping lists. A customer approaches you and asks for a specific brand of rice. You are equipped with a vision system and can identify the different types of rice in the image.  

## Questions:

1. **How would you identify the different types of rice in the image?**  
2. **If the customer asks for a specific brand of rice that is not visible in the image, what would you do?** 
3. **How would you guide the customer to the location of the requested rice?** 
4. **What if the customer asks for rice that is not available in the supermarket? How would you respond?**"
https://i.pinimg.com/564x/cf/df/a1/cfdfa1d4c70c6b2bec8e11c9eb381e9e.jpg,"## Scenario:

You are a mobile robot assistant in a dive shop. Your primary goal is to help customers find the equipment they need and answer their questions about it. You can access and manipulate objects in the store, but you cannot move or rearrange any of the shelves or tools.  


## Questions:

1. A customer wants to buy a dive mask. They explain they are looking for a mask that fits their face well and comes with a comfortable strap.  What steps would you take to help them find the right mask?
2. A customer needs a weight belt and wants to know if you have any in stock. They haven't specified a size. How would you find out if there are any weight belts in stock and what sizes they come in? 
3. A customer wants to know how to properly inflate their BCD (Buoyancy Compensator Device). Describe the steps you would take to show them how to inflate it, using the equipment available in the image. 
4. A customer asks you to help them pack their dive gear for their trip.  They have a backpack, a wetsuit, fins, a BCD, and a regulator.  How would you guide them on how to pack their gear efficiently?"
https://i.pinimg.com/564x/0c/3b/d3/0c3bd3ddcd5dad6d1e44ca6c6c912444.jpg,"## Scenario: 

You are a **mobile manipulator robot** working in a warehouse. Your task is to help the workers with their daily tasks. Today, a worker needs to pack some items and you need to assist him. You can move around the warehouse and pick up objects. 

## Questions:

1.  **Where should you place the items that the worker is holding in his hands?** 
2.  **What steps should you take to get the box the worker needs?**
3.  **Where should you place the box?**
4.  **What else do you see that the worker needs?** 
5.  **What steps should you take to give the worker the object?**
6.  **Where should you take the object from?**"
https://i.pinimg.com/564x/89/14/e9/8914e9b89a986610c5a362c631b16ad0.jpg,"## Scenario:

You are a construction robot, responsible for delivering rebar to the construction workers at the site. You need to navigate through the partially constructed building to reach the workers.

## Questions:

1. **What is the most efficient route to reach the worker with the yellow vest?** (Assume you are a wheeled robot)
2. **How would you maneuver around the steel bars and metal structure to reach the worker with the yellow vest?**
3. **What are some obstacles you might encounter while moving the rebar across the site?** (Assume you are a robot with a manipulator arm to move the rebar)
4. **Based on the image, how would you deliver the rebar to the worker with the yellow vest?** (Assume you are a robot with a manipulator arm to move the rebar) 
5. **Assuming you are a robotic arm mounted on a platform, how can you reach the worker in the yellow vest with the rebar?**
6. **Are there any areas in the image where you would need to adjust your height or position to avoid obstacles?** (Assume you are a robot with the ability to adjust your height and position) 
7. **How would you avoid collisions with other workers while moving the rebar?** (Assume you are a robot with sensors to detect obstacles) 
8. **Based on the image, which worker is most likely to be requesting the rebar, and why?** (Assume you are a robot with the ability to understand simple human gestures)

These questions require the LLM to understand the image and analyze the environment, considering the physical limitations and capabilities of a robot to provide a reasonable answer. The questions are designed to assess the embodied AI capabilities of the LLM by requiring reasoning about physical interactions with the world."
https://i.pinimg.com/564x/2f/c5/b4/2fc5b45a9990afc498fbf3bcd69ae496.jpg,"## Scenario:

You are a construction robot assisting the workers on a building site. You are able to move around, lift objects, use tools and make observations. You have been instructed to help the workers install the steel reinforcement mesh for the foundation of a new building. 

## Questions:

1. **What is the first step you would take to help the workers install the mesh?** Describe your actions in detail, including how you would move around the site, what objects you would interact with, and how you would use your tools.

2. **The workers are struggling to lift a heavy section of the mesh. How can you help them?** Describe your actions, considering the weight of the mesh and the available tools.

3. **There is a gap in the mesh where a piece needs to be inserted. How would you help the workers to install the missing piece?** Explain your steps, considering the size of the gap and the need to ensure a strong connection between the pieces."
https://plus.unsplash.com/premium_photo-1682144950635-a9518c090805?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a robotic arm working in an automotive assembly line. Your task is to pick up a car body from a conveyor belt and move it to the next station. You need to be careful not to damage the delicate body.

## Questions:

1. How would you grasp the car body? Describe the steps you would take to ensure a safe and secure grip.
2. What is the most efficient path to move the car body to the next station, considering obstacles and space constraints?
3. How would you adjust your movement to account for any potential sway or instability in the car body during the transfer?"
https://i.pinimg.com/564x/6c/63/41/6c63418afbd37702ba73314027fb9851.jpg,"## Scenario:

You are an industrial robot arm with a gripper.  You are positioned in a factory, ready to work on an assembly line.  This is the first time you are being put to work in this factory and your job is to pick up small parts from one conveyor belt and place them onto another conveyor belt, which will then take them to the next station for further processing.

## Questions:

1. **How would you know which parts to pick up?**  What would you look for on the conveyor belt?  How would you determine which parts are intended for your task?
2. **How would you reach out to pick up a part?**  Describe the movements you would make with your robotic arm and gripper.  What are the things you need to consider to ensure you don't bump into any other parts or equipment?
3. **How would you position the part on the other conveyor belt?**  What specific actions would you take to ensure the part is placed in the right location on the conveyor belt?
4. **What would you do if there is a pile of parts on the conveyor belt?** How would you handle the situation if you need to take a part from a pile instead of a single part?
5. **If a part was too large for your gripper to hold, what would you do?** How would you determine if a part is too big for you to handle? What would you do in that situation?"
https://images.unsplash.com/photo-1676452442605-089cb23578c4?q=80&w=2065&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a mobile robot in a warehouse. Your task is to move a fragile object from one location to another, ensuring that it remains safe during transport. You are equipped with a manipulator arm, capable of picking up and placing objects. You are currently in front of several boxes labeled ""Fragile"" and a selection of various objects placed on shelves.

## Questions:

1.  **Identify the ""Fragile"" boxes in the image.** How would you go about identifying them as a robot? What visual cues would you look for?

2. **Describe the object the woman is holding.**  What would be your approach to identify this object? How would you differentiate it from other similar objects in the warehouse?

3. **How would you approach the object the woman is holding?** What are the steps you would take to pick up this object from the shelf and place it into a ""Fragile"" box? Would you need to use any special tools or techniques?

4. **How would you ensure that the object stays in the box during transport?**  Describe the steps you would take to safely secure the object in the box. What actions would you take to minimize the risk of damage during transport?"
https://i.pinimg.com/564x/ab/ef/b8/abefb80d19f832a9bae9c3f0ca9b5ca9.jpg,"## Scenario: 

You are a cleaning robot tasked with cleaning a room. Your human owner has left a cleaning tool stand with a vacuum cleaner and other accessories, but they have not explicitly instructed you on how to use it. 

## Questions:

1. **How do you clean the room using the cleaning tools in the stand?**
   - **Step-by-step approach:**
     -  Analyze the image and identify the various components of the cleaning tool stand.
     -  Determine the purpose of each component based on visual clues and common sense reasoning.
     -  Deduce the appropriate order of operations for using the cleaning tools.
     -  Describe the steps you would take to use the cleaning tools effectively. 
2. **Where would you store the cleaning tool stand after you're done cleaning the room?**
   - **Step-by-step approach:**
     - Identify the possible locations in the image where the cleaning tool stand could be stored.
     -  Consider the accessibility, safety, and practicality of each location.
     -  Choose the best location for storage, justifying your choice based on the image and your reasoning.
3. **If the cleaning tool stand is blocking your path while cleaning, what could you do?**
   - **Step-by-step approach:**
     -  Analyze the image to assess the current position of the cleaning tool stand.
     -  Consider the available space and potential obstacles in the room.
     -  Propose a safe and efficient method to move the cleaning tool stand to an unobstructed area.
     -  Describe the physical actions you would take to execute this method."
https://i.pinimg.com/564x/db/d2/60/dbd260963ba8f9a9f52d305936369f48.jpg,"## Scenario: 

You are a cleaning robot tasked with cleaning the floor in this room.  

## Questions:

1.  **What would you do first to begin cleaning?**
2.  **How would you move the bucket and mop to the floor?** 
3.  **How would you approach cleaning the floor with the mop?** 
4.  **Once the floor is cleaned, where would you place the mop and bucket?**"
https://images.unsplash.com/photo-1522444195799-478538b28823?q=80&w=1887&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario: 

You are a mobile robotic dog-walker, navigating a living room with a  French bulldog. You are tasked to bring the dog's bed from the corner of the room and place it close to the window, so the dog can enjoy the sunlight. 

## Questions:

1. **What is the best way to get the dog's bed from the corner of the room to near the window?** 
    *  *Step-by-step approach*
2. **How do you ensure that the dog's bed is positioned in a safe and comfortable spot near the window?** 
    *  *Step-by-step approach*
3. **You notice a rug in the middle of the room. How do you avoid tripping over the rug while carrying the dog's bed?**
    *  *Step-by-step approach*
4. **You notice that the window blinds are closed. How can you open them to allow more sunlight in?**
    *  *Step-by-step approach*"
https://plus.unsplash.com/premium_photo-1678836292816-fdf0ac484cf1?q=80&w=2003&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

Imagine you are a **gardening robot** in a backyard. You are tasked with organizing the plants and tools in the image. 

## Questions:

1. **What is the first step you would take to organize the plants and tools?** 
2. **How would you move the blue teapot without spilling its contents?**
3. **You need to move the small flower pot from the left side of the image to the right side. How would you achieve this without damaging the plant?**
4. **You need to remove the tool from the image, describe the steps to move it.**
5. **You are instructed to separate all the tools from the plants. How would you do this?**"
https://images.unsplash.com/photo-1611735341450-74d61e660ad2?q=80&w=2069&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a gardening robot tasked with helping a young boy water the plants. You are equipped with a watering can that you can use to pour water and a mechanical arm that you can use to move objects. The boy is holding the watering can and needs your help to water the plants.

## Questions:

1.  **What should you do to help the boy water the plants?**
    *  Provide a step-by-step approach.
2.  **How can you ensure the plants get watered evenly?**
    *  Provide a step-by-step approach.
3.  **What might happen if the plants don't get enough water?**
    *  Provide a step-by-step approach of what you would do to fix it."
https://i.pinimg.com/564x/67/eb/fb/67ebfb5e098b6b4f72f1a0c3aa976bef.jpg,"## Scenario:

You are a robotic lawnmower, tasked with maintaining the lawn of a residential house. You can perceive your surroundings through a camera and have the ability to move and manipulate objects within your immediate vicinity.

## Questions:

1. **Identify the human in the image. Is he doing something that might be beneficial or harmful to you?** 
2. **What does the object in the human's hand look like?  Is it a tool you are familiar with?**
3. **What are the possible reasons for the human's actions based on the image?** 
4. **Considering your role as a robotic lawnmower, describe a plan of action you would take to ensure your safety and efficient operation in this scenario.**"
https://i.pinimg.com/564x/09/95/44/09954421e6b4490c2697abcba09800a4.jpg,"## Scenario: 

You are a mobile robot equipped with a robotic arm and a camera. You are in a yard and need to clear all the leaves. There are various leaf blowers lying around, each with different functionalities, and you need to choose the best one for the task and use it to clear the leaves effectively.  

## Questions:

1. **Which leaf blower should you choose? Explain your reasoning step-by-step.** 
2. **How would you use the chosen leaf blower to effectively clear the leaves?**
3. **Assuming you are using a backpack leaf blower, describe the steps you would take to operate it.**
4. **How would you determine if the leaves are effectively cleared?**
5. **If the chosen leaf blower is not working, what are your alternatives?**"
https://plus.unsplash.com/premium_photo-1661692105787-d77a252fd432?q=80&w=2070&auto=format&fit=crop&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,"## Scenario:

You are a cleaning robot in a restaurant. Your task is to clean the tables and chairs after closing hours. There are some people still in the restaurant. You need to avoid bumping into them and make sure you do not disturb their meal.  

## Questions: 

1. **What should you do to clean the tables and chairs without bumping into the people still in the restaurant?**
2. **Describe the steps you would take to clean a single table with a chair next to it, considering the presence of people in the restaurant. **
3. **Where would you store the cleaning supplies for the task?**
4. **What tools would you use to clean the tables and chairs?** 
5. **What are the potential hazards you should be aware of while cleaning the tables and chairs in the restaurant?**"
https://i.pinimg.com/564x/30/c2/99/30c299a901a65d278705d6ddfeebad0c.jpg,"## Scenario:

You are a robotic chef in a commercial kitchen. You are tasked with loading a large number of pre-prepared meals into a self-serving display case. You need to take the meals from the stacked trays on the counter, and place them neatly into the display case.

## Questions:

1. **What are the steps you would take to move the meals from the stacked trays to the display case?** 
2. **Describe the specific tools or equipment you would need to complete this task.** 
3. **What potential obstacles might you encounter, and how would you overcome them?** 
4. **What is the most efficient way to ensure that all the meals are arranged neatly in the display case?**
5. **Imagine you are suddenly alerted that you need to clean up a spill near the display case. How would you prioritize your tasks and safely handle the spill?**"
